ID	Comunal	words	sents	numbers	unknowns	punctuation
C10.64	NCOM	8	1	0	0	0
C1048.197	NCOM	5	1	0	19	0
C1034.50.3	NCOM	5	1	0	4	0
C579.635	NCOM	3	1	0	0	0
C579.135	NCOM	20	1	0	0	0
C579.658.1	COM	115	3	0	0	9
C1030.36	COM	35	1	0	27	0
C1039.118	NCOM	22	1	0	0	0
C1038.6	NCOM	5	1	0	12	0
C10.178.2	NCOM	10	1	0	0	0
C579.714	NCOM	5	1	1	0	0
1245755183289847808	NCOM	4	1	0	0	0
1245754491086852096	COM	29	2	0	0	4
C108.83.1	COM	14	2	0	0	2
C101.492	NCOM	27	1	0	0	0
C101.603	NCOM	25	1	0	0	0
C577.169	NCOM	6	1	0	0	0
C1035.247	NCOM	9	1	0	8	0
C1039.267.3	NCOM	9	1	1	0	0
C575.497	NCOM	20	1	0	18	0
C1039.134	NCOM	6	1	0	0	1
C579.721	COM	2	1	0	0	0
C101.944	NCOM	24	1	0	0	0
C575.697	COM	28	1	0	0	2
C575.110	NCOM	9	1	0	0	0
C575.688	NCOM	21	1	0	14	0
1245398885167579136	COM	21	3	0	0	4
1245779978299437057	COM	4	2	0	0	1
C105.31	NCOM	4	1	0	0	0
C130.1	NCOM	99	3	0	3	3
C575.120	NCOM	5	1	0	0	0
C101.620	NCOM	19	1	0	0	0
C1035.218.1	NCOM	150	1	0	113	0
C579.37	NCOM	61	1	0	51	0
C1039.120	NCOM	23	1	0	0	5
C1035.44	NCOM	1	1	0	0	0
C33.15.1	NCOM	8	1	0	0	0
1278686107	NCOM	19	2	0	0	1
C1035.82	NCOM	14	1	0	10	0
C45.48	NCOM	15	1	0	12	2
C577.333.1	COM	97	4	1	0	1
C63.192.1	NCOM	9	1	0	7	0
C1048.223.2	NCOM	44	2	0	31	2
C1034.24.4	NCOM	13	2	0	0	3
C577.206	NCOM	32	5	0	6	11
C101.899.1	NCOM	2	1	0	0	0
C10.155	NCOM	81	4	0	0	7
C8.4628	NCOM	9	1	0	0	0
1245856345850445829	NCOM	7	1	0	2	0
C101.437	NCOM	16	1	0	0	0
facebook_corpus_msr_1805489	NCOM	5	1	0	0	3
C1040.41	NCOM	20	1	0	17	0
facebook_corpus_msr_2159091	NCOM	1	1	0	0	1
C579.320	NCOM	23	1	0	0	0
facebook_corpus_msr_2041625	NCOM	11	1	0	0	1
C44.237.5	NCOM	9	1	0	0	1
C4.2264.2	NCOM	4	1	0	0	0
C575.91	NCOM	21	2	0	0	1
C10.134	NCOM	9	3	0	0	3
C101.450	NCOM	9	1	0	0	0
1246149630011641858	COM	31	1	0	28	1
C9.27	NCOM	8	1	0	0	0
C579.473	COM	47	3	0	0	4
C101.427	NCOM	8	1	0	0	0
C101.575.1	NCOM	0	1	1	0	0
C95.321	NCOM	11	1	0	0	1
C45.396	NCOM	10	1	0	6	0
C1048.217	NCOM	10	1	0	0	1
C95.287	NCOM	7	1	0	0	0
C101.495.1	NCOM	0	1	0	3	0
C101.675	NCOM	4	1	0	0	0
C105.24	NCOM	27	2	0	0	2
C61.849	NCOM	6	1	0	0	1
C575.115	NCOM	4	1	0	0	0
C1035.214	NCOM	2	1	0	10	0
C101.343	NCOM	11	1	0	0	1
C575.86	COM	17	1	0	0	4
C577.192	NCOM	2	1	0	0	0
C579.148	NCOM	2	1	0	0	1
C575.238	NCOM	9	1	0	0	0
C575.122	NCOM	5	1	0	0	0
C1048.220.1	NCOM	5	1	0	0	2
C101.912	NCOM	21	1	0	0	0
C1033.6	NCOM	279	2	0	224	14
C575.696	NCOM	5	1	0	0	0
C44.139	NCOM	20	1	0	16	0
C1040.10	COM	10	2	0	0	1
C1035.120	NCOM	1	1	0	0	0
C1035.7	NCOM	1	1	0	0	0
C1030.22	COM	3	1	0	0	0
C575.327	NCOM	61	1	0	54	2
C130.32	NCOM	7	1	0	0	0
C579.258.4	NCOM	3	1	0	0	0
C575.260	NCOM	111	1	1	95	1
1278695908	NCOM	8	1	0	0	1
C68.169	NCOM	4	1	0	0	0
C100.33.1	NCOM	5	1	0	0	0
C95.156	NCOM	14	1	0	0	0
C8.4347	NCOM	13	2	0	0	0
C1048.161	NCOM	3	1	0	5	0
C101.869	NCOM	6	2	0	0	2
1245178235169710081	COM	32	3	0	0	2
C101.953.3	NCOM	6	1	0	0	0
C579.598	COM	26	1	0	21	0
C65.396	NCOM	13	1	0	9	0
C1035.16	NCOM	15	1	0	14	1
1246095228055859202	COM	16	1	0	0	0
facebook_corpus_msr_956393	NCOM	20	1	0	14	0
C575.393	NCOM	6	1	0	0	0
1252634040110219265	COM	40	1	0	0	2
C8.2905.5	NCOM	6	1	0	0	0
C130.70	NCOM	33	2	0	0	1
1246051900283207681	COM	42	1	0	34	2
C1031.1	NCOM	10	1	0	0	1
C4.1946	NCOM	48	3	0	0	2
C130.127	NCOM	8	1	0	0	0
facebook_corpus_msr_866670	NCOM	8	2	1	0	1
C65.379	NCOM	2	1	0	0	0
1246388782628130818	COM	37	1	0	33	0
1248526094271016962	COM	35	2	0	0	2
1245914890390257664	COM	10	1	0	2	1
C579.669	NCOM	2	1	0	0	0
facebook_corpus_msr_1033739	NCOM	6	1	0	0	0
C1040.274	NCOM	4	1	0	0	0
C8.375	NCOM	15	1	0	0	1
C101.496	NCOM	20	1	0	0	0
C1035.300.4	NCOM	16	1	0	2	0
C130.157	NCOM	13	4	0	3	9
C1040.227	NCOM	10	1	0	6	0
1278697317	NCOM	9	1	0	0	5
C10.44	NCOM	5	1	0	0	0
1245895361425629188	COM	52	1	0	43	0
C7.2387.1	NCOM	35	2	0	0	1
facebook_corpus_msr_1945596	NCOM	9	1	0	0	0
C10.116.3	NCOM	15	1	0	0	1
C101.349	NCOM	13	1	0	3	0
C106.8	NCOM	12	2	0	0	2
C101.408	NCOM	86	1	0	0	0
C101.904	NCOM	11	1	0	1	0
C58.353	NCOM	4	1	0	2	0
C44.236	NCOM	25	1	0	20	0
1245657577850978305	COM	38	2	2	36	2
C101.875	NCOM	3	1	0	0	0
C55.13	NCOM	20	2	0	0	1
1245057835035066369	COM	40	1	0	0	0
1278705838	NCOM	24	1	0	0	1
C43.16	NCOM	4	1	0	0	0
C101.809	NCOM	5	1	0	0	1
1278705667	NCOM	19	1	0	1	4
1245268166667833344	COM	7	1	0	0	3
C95.202	NCOM	17	3	0	0	5
C7.322	NCOM	5	1	0	0	0
C1039.229.5	NCOM	35	4	0	1	7
C579.668	NCOM	11	1	0	11	0
C33.45	NCOM	107	2	1	0	1
C101.689	NCOM	5	1	0	3	0
C101.617	NCOM	12	1	0	0	2
1246397418872033280	NCOM	23	2	0	0	3
1249009817647112193	COM	29	1	0	16	5
C1038.186.2	NCOM	3	2	0	0	2
C1038.189	NCOM	3	1	0	0	0
C7.1675	NCOM	8	1	1	0	0
C1033.19.2	NCOM	100	1	0	80	11
C4.608	NCOM	12	1	0	0	0
1278696739	NCOM	18	1	0	0	3
C1031.2	NCOM	11	1	0	0	1
C48.38	NCOM	7	1	1	0	0
C1032.20	NCOM	831	2	0	703	14
C1030.80	NCOM	16	1	1	0	0
C1039.114	NCOM	8	1	0	0	3
C101.796	NCOM	44	1	1	0	2
C61.866	NCOM	4	1	0	0	0
1252471450071699458	NCOM	39	5	0	0	6
facebook_corpus_msr_1805237	NCOM	13	2	0	0	1
facebook_corpus_msr_1805118	NCOM	16	2	0	0	2
C1033.13.3	NCOM	5	1	0	0	1
C7.1838	NCOM	8	1	0	0	0
1246399270959198208	COM	25	2	0	17	2
C579.386.1	NCOM	13	1	0	0	0
C58.229	NCOM	12	1	0	11	0
facebook_corpus_msr_1490565	NCOM	21	2	0	0	1
C579.206	NCOM	10	1	0	9	0
C579.304	NCOM	5	2	0	0	2
C24.1257	NCOM	17	2	0	0	1
C46.251	NCOM	11	1	0	0	1
1278705583	NCOM	9	1	0	0	1
C1035.47	NCOM	2	1	0	2	0
C579.758	COM	3	1	0	0	0
C1035.166	NCOM	31	1	0	0	0
1245021044131287040	COM	45	1	0	35	1
C1048.73	NCOM	4	1	0	0	0
C579.446	NCOM	5	1	0	1	0
facebook_corpus_msr_671059	NCOM	0	1	0	0	0
C579.676	NCOM	14	1	0	0	0
C36.353.2	NCOM	18	2	0	0	2
C12.1	NCOM	6	1	0	0	2
1278696100	NCOM	6	2	0	0	1
C8.3177	NCOM	13	1	1	0	1
C579.524.1	NCOM	6	1	0	0	0
C579.544	NCOM	3	1	1	0	0
C579.539	NCOM	8	1	0	0	0
C101.504	NCOM	10	1	0	0	0
C7.1748	NCOM	8	1	0	0	0
C10.67	NCOM	4	1	1	0	0
C52.41	NCOM	18	1	0	16	0
C1040.321	NCOM	6	1	0	4	0
1278696506	NCOM	13	1	0	0	3
C1034.41	NCOM	38	1	0	29	0
C115.134	NCOM	19	5	0	0	5
1248478284951638018	COM	13	1	0	0	0
C45.610.1	NCOM	14	1	0	0	0
C101.181	NCOM	40	3	0	0	6
C100.43	NCOM	1	1	0	2	0
facebook_corpus_msr_1610621	NCOM	2	1	0	0	0
C101.614	NCOM	54	2	0	0	2
C1039.253	COM	19	3	0	0	3
C101.308	NCOM	17	1	0	0	0
C41.40	NCOM	10	1	0	0	0
1278695938	NCOM	12	3	0	1	5
facebook_corpus_msr_1805654	NCOM	4	1	0	0	0
C95.243	NCOM	17	2	0	4	5
1278686003	NCOM	22	1	0	0	0
C36.310	NCOM	40	2	0	0	2
facebook_corpus_msr_26264	NCOM	20	2	0	0	3
C101.219	NCOM	6	1	1	0	0
C8.5020	NCOM	9	1	0	0	0
C101.364	NCOM	2	1	0	0	0
C95.220.1	NCOM	25	1	0	0	1
C33.19.1	COM	12	1	0	0	1
C577.199	NCOM	36	2	0	8	3
C130.117.1	NCOM	7	1	0	0	0
C1040.283	NCOM	7	1	0	0	1
C579.407.1	NCOM	9	1	0	0	1
C1035.134.1	NCOM	3	1	0	0	0
C1038.215.2	NCOM	10	1	0	0	0
1246533989189419018	NCOM	29	2	2	0	3
C575.316	NCOM	26	1	0	20	0
C101.738	NCOM	13	1	0	0	0
C101.621	NCOM	30	1	0	0	2
1278705063	NCOM	11	2	0	2	2
C95.18	NCOM	154	10	0	0	34
C100.28	NCOM	33	1	0	0	0
C130.52	NCOM	9	2	0	0	1
C1030.89.1	COM	3	1	0	0	1
C95.305.1	NCOM	11	1	0	0	0
C4.493	NCOM	34	5	1	2	5
facebook_corpus_msr_1404324	NCOM	61	1	0	55	2
C1038.21	NCOM	3	1	0	0	0
C44.116	NCOM	15	1	0	0	0
1245881477960585216	NCOM	5	3	0	0	3
C95.92.1	NCOM	8	1	0	0	0
C575.245	NCOM	3	1	0	0	0
C108.136	NCOM	1	1	0	0	0
1250706411861929984	COM	46	5	0	45	7
C61.509	NCOM	9	1	1	0	2
1245689873610215425	COM	94	1	0	76	0
C101.781	NCOM	24	5	0	0	6
facebook_corpus_msr_1945584	NCOM	4	1	0	0	0
C101.650	NCOM	3	1	0	0	1
C575.363	NCOM	8	1	0	0	0
C108.14	NCOM	9	1	0	0	0
C577.36	NCOM	9	1	0	1	0
C575.418	NCOM	7	1	0	0	1
C12.93.1	NCOM	15	1	0	1	0
C575.521	NCOM	15	1	0	13	0
C95.22	NCOM	19	1	0	0	1
C1036.24.3	NCOM	25	2	0	0	2
C577.91	NCOM	22	1	0	25	0
facebook_corpus_msr_654957	NCOM	10	1	0	7	0
C33.35	NCOM	62	10	0	0	16
facebook_corpus_msr_1575784	NCOM	1	1	0	0	0
1245348754397360130	COM	24	1	0	0	2
facebook_corpus_msr_2041541	NCOM	13	2	0	0	3
C579.297.1	NCOM	4	1	0	0	0
1245592511222972416	NCOM	71	1	0	64	2
C8.4358	NCOM	17	1	0	0	3
C130.147	NCOM	6	1	0	0	0
1278707136	NCOM	5	1	0	0	1
1278704078	NCOM	17	1	0	0	1
C7.598	NCOM	19	1	0	0	0
C55.30	NCOM	15	1	0	13	0
1249040096898068480	COM	13	1	0	2	2
C101.627	NCOM	8	1	0	0	0
C115.75.1	NCOM	3	1	0	0	1
C1038.84	NCOM	3	1	0	1	0
C101.67	NCOM	3	1	0	0	0
C24.3837	NCOM	120	5	3	0	13
C9.322	NCOM	6	2	0	0	1
facebook_corpus_msr_1305219	NCOM	21	2	0	0	1
C1040.212	NCOM	12	1	0	0	0
1245408422159245317	COM	43	1	0	0	0
C575.112	NCOM	2	1	0	0	0
1245564966486278151	NCOM	3	1	0	0	3
1246745301861326848	NCOM	5	1	1	0	1
C115.65	NCOM	58	4	0	3	7
1278706400	NCOM	16	4	0	0	3
C577.241	NCOM	10	3	0	1	2
C579.463.1	NCOM	28	1	0	25	0
C8.2209	NCOM	7	1	0	0	1
C58.341.5	NCOM	6	1	0	0	0
C577.165	NCOM	8	1	0	1	0
C44.291	NCOM	20	1	0	16	0
C101.324	NCOM	24	3	0	0	3
C8.5342	NCOM	4	1	0	0	0
C95.340.2	COM	5	1	0	0	0
C95.405	NCOM	9	1	0	0	0
C10.48.2	NCOM	10	1	0	0	0
C577.194	NCOM	3	1	0	0	1
1255827479840710657	NCOM	21	4	0	0	3
C579.43	NCOM	12	1	0	9	0
C95.406	NCOM	26	2	0	0	1
C115.201	NCOM	25	1	2	0	6
C575.315.3	NCOM	0	1	0	1	0
facebook_corpus_msr_1261732	NCOM	24	3	0	18	3
C101.317	NCOM	8	1	0	0	1
1246319815033143296	COM	26	2	0	19	2
C68.61	NCOM	5	1	0	0	1
C1031.7	NCOM	3	1	0	0	0
C61.2174	NCOM	3	1	0	0	0
C1030.84	COM	4	1	0	0	0
C1035.313	NCOM	3	1	0	32	2
C95.280.2	NCOM	18	4	0	0	8
C95.162	NCOM	3	1	0	0	0
C95.347.1	NCOM	14	1	1	0	0
C1048.152	NCOM	14	2	0	0	3
C100.36	NCOM	2	1	0	0	0
C35.37	NCOM	558	19	1	0	86
1245359010531794945	COM	25	1	0	0	3
1249240594100051969	COM	17	3	0	0	1
C579.160	NCOM	5	1	0	0	0
C115.197	NCOM	7	1	0	0	1
C62.318	COM	7	1	0	6	0
1278696757	NCOM	6	2	0	0	1
C1038.223.3	NCOM	7	1	0	0	0
C7.311	NCOM	27	3	1	0	2
C1030.12	COM	9	1	0	0	0
C575.740	NCOM	118	1	0	86	11
1278706483	NCOM	15	1	0	2	1
1245044930860306432	COM	15	2	0	13	1
C101.90	NCOM	11	1	0	0	1
C1048.91	NCOM	2	1	0	2	0
facebook_corpus_msr_319242	NCOM	2	1	0	0	1
1278687104	NCOM	3	1	5	0	9
1251488834941882376	NCOM	31	4	0	0	4
1278686778	NCOM	25	3	0	1	5
C1030.13	COM	75	4	0	71	6
1278707080	NCOM	9	1	0	0	0
C577.340	NCOM	9	1	0	0	0
facebook_corpus_msr_656298	NCOM	20	1	0	19	0
C575.95	NCOM	25	1	0	3	0
C130.167	NCOM	2	1	0	0	1
C579.665	NCOM	16	1	0	0	1
1245535733151961088	COM	7	2	0	1	1
C1048.168.2	NCOM	11	1	0	9	0
C8.2940	NCOM	9	1	0	0	0
C101.318	NCOM	23	2	0	0	1
C68.112	NCOM	4	1	0	0	0
C1035.162	NCOM	11	1	0	9	0
C1035.241	NCOM	1	1	0	0	0
1247779495014105088	COM	10	1	0	0	0
C4.1179.1	NCOM	4	1	0	0	0
C8.13573	NCOM	119	9	0	3	9
C8.10920	NCOM	368	26	2	1	76
C1035.306	NCOM	102	17	0	0	25
facebook_corpus_msr_669061	NCOM	44	1	4	36	9
C1040.87	COM	55	10	0	0	10
C108.90	NCOM	7	1	0	0	0
C579.349	NCOM	13	1	0	0	1
facebook_corpus_msr_1525130	NCOM	7	1	0	0	0
C575.292	NCOM	14	1	0	0	0
C1039.32	NCOM	13	2	0	0	1
1278707150	NCOM	10	3	0	0	2
C1048.104	NCOM	5	1	0	6	0
facebook_corpus_msr_233825	NCOM	29	1	0	25	3
C577.52	NCOM	7	1	0	0	2
C130.165	NCOM	45	2	3	0	6
1246004000882745345	COM	28	2	0	0	3
C1035.112	NCOM	1	1	0	0	0
C1048.161.1	NCOM	4	1	0	0	0
C101.923.5	NCOM	12	1	0	0	0
C1037.47	NCOM	2	1	0	0	0
C579.751	NCOM	8	1	0	7	0
C1040.168	NCOM	7	1	0	8	0
facebook_corpus_msr_1805254	NCOM	11	3	0	0	5
C575.149	NCOM	3	1	0	0	0
1245530270184263681	COM	9	1	0	6	0
C579.152	NCOM	2	1	0	0	0
C130.121	NCOM	15	1	0	0	0
C95.376	NCOM	5	2	0	2	1
C8.4609	NCOM	50	5	0	0	12
facebook_corpus_msr_747643	NCOM	22	1	0	17	1
C1030.10	COM	97	1	0	78	12
C101.100	NCOM	3	1	0	0	0
C1038.221	NCOM	3	1	0	0	0
C1035.87.3	NCOM	37	3	0	0	3
C44.351.3	NCOM	37	4	0	0	4
1245610346183675909	COM	20	1	0	0	3
C577.354	NCOM	20	2	0	0	2
C1038.259	NCOM	3	1	0	0	0
facebook_corpus_msr_2111154	NCOM	6	2	0	0	1
C577.360.1	NCOM	8	1	0	0	0
C68.1285.1	NCOM	25	1	0	18	3
1248148632869601280	COM	17	2	0	15	2
C61.1736	NCOM	18	1	0	13	1
C108.82.1	NCOM	10	1	0	0	1
C8.2066	NCOM	5	1	0	0	0
1278696614	NCOM	13	1	0	0	2
C575.237	NCOM	1	1	0	0	0
1278696544	NCOM	22	2	0	0	2
C101.294	NCOM	7	1	0	0	0
C579.556	NCOM	4	1	0	0	0
1245871073201016832	COM	27	5	0	9	4
C95.354	NCOM	30	1	0	0	6
1278686954	NCOM	16	1	0	1	5
C575.617	NCOM	4	1	0	0	0
C1033.7	NCOM	7	2	0	2	1
C101.498	NCOM	18	1	0	0	0
C7.2299	NCOM	5	1	0	7	1
C577.20	NCOM	91	3	0	73	0
C579.777	COM	2	1	0	0	0
C68.1180	NCOM	8	7	0	0	6
C1035.260.3	NCOM	3	1	0	0	0
C33.31.1	COM	24	2	0	0	2
1278686131	NCOM	7	1	0	0	1
C579.496.1	NCOM	6	1	0	0	0
C1039.147	COM	3	1	0	0	0
C115.213.1	NCOM	2	1	0	0	1
C10.173.1	COM	7	1	0	0	0
C100.13	NCOM	2	1	0	0	0
C95.344	NCOM	11	1	0	0	0
C579.658	NCOM	18	1	0	0	4
C577.156	NCOM	53	1	0	43	2
C575.307	NCOM	27	1	0	31	0
C115.127	NCOM	18	1	0	0	1
C59.77	NCOM	10	1	0	8	0
C579.722.1	COM	21	1	0	20	0
C575.599	NCOM	9	1	0	0	0
C1040.85.2	NCOM	9	1	0	7	0
C95.259	NCOM	5	1	0	0	0
C10.2	NCOM	20	2	0	0	3
C579.671	NCOM	4	2	0	0	2
C108.42.1	NCOM	19	1	0	0	0
C105.19.3	NCOM	15	2	0	4	2
C115.190.1	NCOM	19	1	0	0	5
C575.767	NCOM	42	1	0	43	1
C1035.237.1	NCOM	25	1	0	22	0
1278686074	NCOM	4	1	0	0	2
C108.60	NCOM	15	1	1	3	3
C115.19.1	NCOM	2	1	0	13	0
C579.420	NCOM	4	1	0	0	0
1278706463	NCOM	12	1	0	3	0
1245551971605442561	COM	23	1	0	0	0
C8.587	NCOM	3	1	0	0	0
C1035.218.2	NCOM	95	12	1	0	12
facebook_corpus_msr_1646810	NCOM	5	1	0	0	0
C7.590	NCOM	14	1	0	2	1
C1039.130	NCOM	37	1	0	48	0
C62.316	NCOM	2	1	0	2	0
1250389955181862914	NCOM	36	1	0	29	1
C575.770	NCOM	2	1	0	9	0
1278686768	NCOM	14	3	0	0	2
C9.295	NCOM	4	1	0	0	0
C95.331	NCOM	23	2	0	8	1
1278696422	NCOM	16	1	0	0	1
facebook_corpus_msr_1280836	NCOM	381	10	0	318	9
C1040.391	NCOM	8	2	0	0	2
C1037.31	NCOM	8	1	0	7	0
C58.68	NCOM	2	1	0	0	1
C115.190	NCOM	61	1	0	0	8
C8.299	NCOM	9	1	0	0	0
C579.85	NCOM	7	1	0	0	0
C579.197	NCOM	10	1	0	0	1
C1039.244	COM	6	1	0	0	1
C1036.5.1	NCOM	5	1	0	0	0
C95.54	NCOM	12	1	0	0	1
C10.1019	NCOM	16	3	0	0	2
C105.35	NCOM	4	1	0	0	1
1278697020	NCOM	10	1	2	0	3
C61.2145	NCOM	15	1	0	3	0
C575.49	NCOM	8	1	0	0	0
C579.710.2	COM	72	1	0	0	0
C95.316.2	NCOM	2	1	0	0	0
C130.142	NCOM	1	1	0	0	0
C575.17	NCOM	5	1	0	0	0
C1038.4	NCOM	3	1	0	4	0
1278706554	NCOM	28	1	0	1	1
C101.325	NCOM	7	1	0	5	0
facebook_corpus_msr_300658	NCOM	3	1	0	0	0
1247400640831057921	NCOM	17	1	0	17	0
C1040.38	NCOM	6	1	0	5	0
C8.4387	NCOM	19	1	0	0	0
C101.209	NCOM	8	1	1	0	0
1278707106	NCOM	17	1	0	0	2
C61.105	NCOM	24	1	0	20	0
1278696167	NCOM	7	1	2	0	4
C29.21.1	NCOM	9	1	0	0	0
C4.2128.4	NCOM	15	1	0	0	2
C105.16	NCOM	2	1	0	0	0
C100.11	NCOM	2	1	0	0	0
C579.324	NCOM	26	1	0	21	0
C575.467	NCOM	2	1	0	0	0
C20.209	NCOM	24	1	0	0	4
C575.421	NCOM	105	1	0	105	0
C1035.34	NCOM	2	1	0	0	1
C95.446	NCOM	7	1	0	0	0
C115.32	NCOM	3	1	0	0	0
C95.229	NCOM	8	1	0	0	0
C101.467.1	NCOM	11	1	0	0	0
1278705964	NCOM	20	3	0	0	2
C115.35	COM	24	2	0	0	2
C575.714	NCOM	34	1	0	27	3
C577.120	NCOM	22	3	1	1	3
C7.2393	NCOM	2	1	0	0	0
1247044501891248128	COM	12	2	0	10	1
C575.636	NCOM	4	1	0	0	0
C1030.27	NCOM	1	1	0	0	0
C55.148	NCOM	17	1	1	0	0
C1035.229	NCOM	9	1	0	9	0
facebook_corpus_msr_53440	NCOM	7	1	0	0	1
C1038.82.2	NCOM	4	1	0	0	0
1246075557969719296	COM	10	2	0	0	1
C10.43.3	NCOM	7	1	0	0	0
C95.73	NCOM	29	1	0	0	1
1278707052	NCOM	14	2	0	1	3
C579.500	NCOM	95	6	0	0	13
C95.349	NCOM	6	1	0	0	0
C115.172	COM	13	1	1	0	1
C575.207	NCOM	4	1	0	0	0
C1039.88	COM	12	3	0	0	3
C95.434.1	NCOM	22	1	0	0	0
C1048.222	NCOM	36	1	0	28	6
C25.510	NCOM	6	1	0	0	0
C1030.87	COM	6	1	0	0	1
C1039.264.1	COM	15	1	0	0	0
C1033.13.2	NCOM	26	1	0	20	3
C575.179	NCOM	2	1	0	2	0
C12.157	NCOM	3	1	0	0	0
1258460531540680704	COM	7	1	0	0	0
1278706877	NCOM	10	1	0	0	1
C8.2792	NCOM	16	1	0	0	3
C575.229	NCOM	5	1	0	0	1
C579.306	NCOM	2	1	0	0	0
C1039.215	NCOM	12	1	0	0	0
1246674841068949504	COM	63	1	0	56	1
C115.67	NCOM	9	1	0	0	0
C130.40	NCOM	23	1	1	0	0
1259018850575638530	COM	52	1	0	44	2
C101.915	NCOM	8	1	0	0	0
C577.173	NCOM	16	1	0	0	2
facebook_corpus_msr_1736993	NCOM	22	7	0	0	6
C579.593	NCOM	2	1	0	0	0
1245225277703090179	COM	66	1	0	58	1
C1048.161.2	NCOM	3	1	0	0	0
C1040.54	COM	16	1	0	16	0
C95.341.4	NCOM	2	1	0	0	0
facebook_corpus_msr_371216	NCOM	2	1	0	0	0
C48.24	NCOM	4	1	0	0	0
C10.127	NCOM	5	1	0	0	0
C8.3588	NCOM	5	1	0	0	0
C46.164	NCOM	33	1	0	24	3
1249055232148951040	COM	7	2	0	0	1
C10.70	NCOM	20	1	0	1	6
facebook_corpus_msr_221654	NCOM	16	1	0	0	0
1246447594118807557	NCOM	4	2	0	0	1
C1038.135	NCOM	3	1	0	0	1
facebook_corpus_msr_2111412	NCOM	9	1	0	0	1
1250640795218202624	NCOM	17	4	4	0	5
1278706668	NCOM	16	1	0	0	1
C44.307.4	NCOM	18	1	0	0	1
C44.324	NCOM	11	1	0	2	0
C60.349	NCOM	78	1	0	71	1
C36.814	NCOM	17	2	0	0	2
C101.613	NCOM	56	1	2	0	0
1245684649982136322	COM	4	1	0	0	3
1278705136	NCOM	25	1	0	0	4
C575.489	NCOM	41	1	0	39	0
C108.13	COM	7	1	0	0	3
C1038.23	NCOM	3	1	0	0	0
facebook_corpus_msr_1805401	NCOM	6	1	0	0	0
C579.170	NCOM	11	1	0	0	0
C95.310	NCOM	29	3	0	0	3
C108.69	COM	21	1	0	5	0
C68.803	NCOM	4	2	0	0	2
C12.105	NCOM	1	1	0	0	0
1278706741	NCOM	9	1	0	0	0
C575.771	NCOM	17	1	0	13	0
C1040.52	COM	8	1	0	2	0
C575.69	NCOM	2	1	0	0	0
C8.2785	NCOM	4	1	0	0	0
C1038.97	NCOM	39	16	1	0	17
C101.141	NCOM	17	2	0	0	1
C60.510	NCOM	3	1	0	0	0
C579.696	COM	28	1	0	27	0
C579.680	NCOM	8	1	0	0	0
C101.686	NCOM	12	1	0	0	0
C33.221	NCOM	14	1	1	0	2
C95.242	NCOM	8	1	0	0	2
C115.10	NCOM	230	11	0	0	22
C1035.317	NCOM	7	1	0	0	3
C101.717.1	NCOM	3	1	1	0	0
facebook_corpus_msr_809802	NCOM	7	1	0	6	0
1245940331985506305	COM	47	1	0	40	3
1278697180	NCOM	13	1	1	0	2
C1034.26	NCOM	4	1	0	5	0
C575.740.4	NCOM	18	1	0	0	0
C95.362	COM	52	5	0	0	6
C24.160	NCOM	26	2	1	2	4
C1035.254.1	NCOM	26	1	0	20	2
C577.67	NCOM	2	1	0	0	0
C106.34	NCOM	1	1	0	0	0
C579.425	NCOM	46	6	2	0	5
C101.190	NCOM	3	1	0	0	0
1245542457929895936	NCOM	5	2	0	0	1
1245747310199336965	COM	16	1	0	14	0
C95.464.2	NCOM	8	1	0	0	0
C8.593	NCOM	5	1	0	0	1
C1038.291	NCOM	1	1	0	0	0
C575.723.1	NCOM	2	1	0	1	0
1246050676821516288	COM	24	1	0	20	0
C1040.328	NCOM	11	1	0	10	0
1263931771634270214	COM	17	4	1	15	3
C575.23	NCOM	1	1	0	0	0
1246425013424656384	COM	20	2	0	5	1
C575.678	NCOM	7	1	0	0	2
C575.21	NCOM	23	4	0	0	5
C10.81	NCOM	39	4	0	0	4
C95.465.2	NCOM	21	1	0	0	0
1245635092438867969	COM	86	1	0	71	2
1245755467575504896	NCOM	6	2	0	1	2
C46.85	NCOM	16	1	0	0	0
C100.17	NCOM	13	1	0	0	0
C95.234	NCOM	7	1	0	0	0
1392438700269731840	COM	6	1	1	4	0
1278696127	NCOM	13	1	0	0	0
C24.1989	NCOM	34	4	0	0	6
facebook_corpus_msr_1563595	NCOM	22	1	0	0	2
C95.324	NCOM	2	1	0	4	0
C1039.67	NCOM	24	1	0	0	0
facebook_corpus_msr_2039495	NCOM	3	1	0	0	1
C130.138	NCOM	39	5	0	0	9
C1036.4	NCOM	4	1	2	0	0
C108.120	NCOM	37	1	0	3	0
C1038.90	COM	57	5	0	0	5
C61.1236	NCOM	23	1	0	15	2
C101.710	NCOM	16	2	0	0	1
1245548617969971200	NCOM	3	1	0	0	0
C12.139	NCOM	9	1	0	0	0
C95.335	NCOM	9	1	0	0	2
C12.146.5	NCOM	49	2	0	0	1
C575.494	NCOM	2	1	0	0	0
C95.400	NCOM	9	2	1	0	4
C63.180	NCOM	7	1	0	6	0
C579.782	COM	6	1	0	0	0
C579.96	NCOM	48	3	1	35	4
C575.326	NCOM	17	1	0	0	0
1245347476795559936	COM	38	3	0	0	12
C1038.240.1	NCOM	6	1	0	0	1
C61.414	NCOM	3	1	0	0	0
1245583680560443393	COM	29	1	0	29	0
C1034.69	NCOM	6	1	0	4	0
